text,label_A,label_B,label_C,type,label
part si hear okhandmediumskintonemen eat pussy pleasure superior sorry,OFF,UNT,,Untargeted Offense,1
chuck blair sick sick especially together,OFF,TIN,GRP,Targeted Offense - Group,1
user user cry baby liberal backhandindexpointinguplightskintonewhat miserable way exist significant full hate,OFF,TIN,IND,Targeted Offense - Individual,1
not blame clown acting like clown blame going circushotfacefacewithhandovermouthlaughing,NOT,,,Not Offensive,0
user vile disgusting,OFF,TIN,IND,Targeted Offense - Individual,1
user coward could anyone get pleasure killing beautiful creature must trumpet,OFF,TIN,IND,Targeted Offense - Individual,1
user bet another clown democratic clown car,OFF,TIN,IND,Targeted Offense - Individual,1
user user user dimwit one believe coward like trump anywhere near ground zero,OFF,TIN,GRP,Targeted Offense - Group,1
people tweaking fool really try make look like bad guy facewithtearsofjoy,NOT,,,Not Offensive,0
user user shut go back porn,OFF,TIN,IND,Targeted Offense - Individual,1
user user hit nail head photo go history disgrace,OFF,TIN,IND,Targeted Offense - Individual,1
user worst thing give narcissist attention,NOT,,,Not Offensive,0
user yeah radical leftistand complete loser,OFF,TIN,IND,Targeted Offense - Individual,1
user liar follow example,OFF,TIN,IND,Targeted Offense - Individual,1
user cheat go look beaten barrett kick guy bad australia steve smith david warner disgusting,OFF,TIN,GRP,Targeted Offense - Group,1
sergesego suck smash huehuehuehuehue,NOT,,,Not Offensive,0
hate seeing picture pure going viral disgusting,NOT,,,Not Offensive,0
conclusion instant message ugly horrible worst personality,NOT,,,Not Offensive,0
user user user man disgusting pig put pride ego everyone everything,OFF,TIN,IND,Targeted Offense - Individual,1
beer disgusting waste calorie volume,NOT,,,Not Offensive,0
hate blink sick,OFF,TIN,GRP,Targeted Offense - Group,1
smash set insane significant far zero death kill second game insane,NOT,,,Not Offensive,0
user denied work intelligence community liar traitor moscowmitch,OFF,TIN,IND,Targeted Offense - Individual,1
trump fascist white supremacist death cult leader significant crony,OFF,TIN,GRP,Targeted Offense - Group,1
honestly worst thing trump watching people defend racism significant disgusting,OFF,TIN,OTH,Targeted Offense - Other,1
user disgusting men think woman vagina rather brain,OFF,TIN,GRP,Targeted Offense - Group,1
user yeah suck right laughing loud,NOT,,,Not Offensive,0
user user user user spartacus shoot evil ignorant mouth,OFF,TIN,IND,Targeted Offense - Individual,1
user lying hypocrite user using tragedy political hack advantage,OFF,TIN,IND,Targeted Offense - Individual,1
user shut liar charlottesville lie,OFF,TIN,IND,Targeted Offense - Individual,1
user country moron,OFF,TIN,GRP,Targeted Offense - Group,1
not sucking no white dick,OFF,TIN,GRP,Targeted Offense - Group,1
user dated fine semi ugly ugly ugly luck trash facewithtearsofjoy,OFF,TIN,GRP,Targeted Offense - Group,1
user user called fool not rude,NOT,,,Not Offensive,0
user sick rotting prison admission guilt,OFF,TIN,GRP,Targeted Offense - Group,1
user ugh suck,NOT,,,Not Offensive,0
user no donny bloody joke disgrace america,OFF,TIN,IND,Targeted Offense - Individual,1
joke aside older still like white girl disgusting grow,OFF,TIN,IND,Targeted Offense - Individual,1
zoo persona suck,NOT,,,Not Offensive,0
make woman butt joke make men laugh real weirdo,NOT,,,Not Offensive,0
so on whole heartpleadingface single suck,NOT,,,Not Offensive,0
master play erode disgusting,NOT,,,Not Offensive,0
stop dissecting sick manifesto not point anything deranged mentally ill mind,NOT,,,Not Offensive,0
drunk amp talking dad ugly cry why,NOT,,,Not Offensive,0
user user trump disgusting pig many supporter,OFF,TIN,IND,Targeted Offense - Individual,1
want suck girl pussy body facewithrollingeyesfacewithrollingeyes,OFF,TIN,IND,Targeted Offense - Individual,1
conclusion really b pussy,OFF,UNT,,Untargeted Offense,1
not touch jackson wax figure like literally disgusting self restraint respect,NOT,,,Not Offensive,0
everyone want take gun also think fascist,NOT,,,Not Offensive,0
user sociopath plus malignant narcissist selfish greedy evil lying whole,OFF,UNT,,Untargeted Offense,1
user democrat imploding exposed incompetent fake politician,OFF,TIN,OTH,Targeted Offense - Other,1
significant sick people,OFF,UNT,,Untargeted Offense,1
user guy suck dick typical communist democrat party scumbag,OFF,TIN,IND,Targeted Offense - Individual,1
user disgraceful human being dam not believe called human being animal acting like animal,OFF,TIN,GRP,Targeted Offense - Group,1
suck mine suck,OFF,UNT,,Untargeted Offense,1
everything feel significant disgusting point feel like want throw soul,NOT,,,Not Offensive,0
user user trump disgusting piece trash full stop,OFF,TIN,IND,Targeted Offense - Individual,1
user barr traitor u humanity,OFF,TIN,IND,Targeted Offense - Individual,1
user keep messy customer credit card required absolutely suck dick jim,OFF,TIN,IND,Targeted Offense - Individual,1
user user disgusting really fired dare reject young,NOT,,,Not Offensive,0
honesty might sound like fool not made fool hiding feel anymore,NOT,,,Not Offensive,0
note liar fake upsidedownface,OFF,TIN,IND,Targeted Offense - Individual,1
user russianasset traitor,OFF,TIN,IND,Targeted Offense - Individual,1
user user need eat pussy,OFF,UNT,,Untargeted Offense,1
block bill deblasio disgusting horrible person disrespect nyx police,OFF,TIN,IND,Targeted Offense - Individual,1
user biggest fraud crook going shut,OFF,TIN,IND,Targeted Offense - Individual,1
made straight men suck dick earn cash really think not mold dick sucker,OFF,UNT,,Untargeted Offense,1
instant message sick,NOT,,,Not Offensive,0
user ja significant useless shame sick thought going quick frown sad angry pouting,NOT,,,Not Offensive,0
hate coon wit every piece hate,OFF,TIN,IND,Targeted Offense - Individual,1
user user user user user trump trash criminal president,OFF,TIN,IND,Targeted Offense - Individual,1
user bet low i pathological liar ignore brain dead clown so irrelevant,OFF,TIN,IND,Targeted Offense - Individual,1
user user call whole pastor liar smilingfacewithopenmouthcoldsweat,NOT,,,Not Offensive,0
really wish attitude not suck bad hate mean rollingonthefloorlaughingpersonfacepalmingmediumdarkskintonefemalesign,NOT,,,Not Offensive,0
mother better suck dick facewithtearsofjoyna no funny,OFF,TIN,IND,Targeted Offense - Individual,1
whew tore fool wordplay horace,OFF,TIN,IND,Targeted Offense - Individual,1
premarital sex still thing instant message sick world,NOT,,,Not Offensive,0
tickle trump significant obsessed obama like get dick pro,OFF,TIN,IND,Targeted Offense - Individual,1
gucci ball like fat rollingonthefloorlaughingrollingonthefloorlaughing,OFF,TIN,IND,Targeted Offense - Individual,1
dude trina yeah watch euphoria way pussy,OFF,UNT,,Untargeted Offense,1
hate corrupt,NOT,,,Not Offensive,0
please stop touching jackson wax figure disgusting hand faceswearingfaceswearing,OFF,TIN,GRP,Targeted Offense - Group,1
licking pussy kid men eat serve dinner forkandknifewithplate,OFF,UNT,,Untargeted Offense,1
user democrat pathetic ignorant,OFF,TIN,OTH,Targeted Offense - Other,1
user like penis repeatedly jammed butt,OFF,TIN,IND,Targeted Offense - Individual,1
one thing hate liar lyingface,NOT,,,Not Offensive,0
pussy like drug withdrawal,OFF,UNT,,Untargeted Offense,1
user shut lie pathetic,OFF,TIN,IND,Targeted Offense - Individual,1
fool twice instant message killing,NOT,,,Not Offensive,0
user right though politician corrupt personshruggingmediumskintonemalesign,OFF,TIN,GRP,Targeted Offense - Group,1
user overheard god drop disgusting,NOT,,,Not Offensive,0
user put black cock,OFF,TIN,IND,Targeted Offense - Individual,1
airborne people worst,OFF,TIN,GRP,Targeted Offense - Group,1
wow never remember tweeting factsimagine someone told suck anxiety laughing loud not suck dick instead,OFF,TIN,IND,Targeted Offense - Individual,1
user really disgusting literally took advantage must arrested expressionlessface,OFF,TIN,IND,Targeted Offense - Individual,1
user place disgusting,NOT,,,Not Offensive,0
suck feeling significant alone world full people,NOT,,,Not Offensive,0
user fake mexican antiamerican dickhead,OFF,TIN,IND,Targeted Offense - Individual,1
internet evil place getting crazy feeling people want kill cryingface,NOT,,,Not Offensive,0
user user democratic party blame every problem responsible racism total garbage,OFF,TIN,GRP,Targeted Offense - Group,1
user yet lefty medium seizing upon tragedy using political weapon beyond disgusting,OFF,TIN,GRP,Targeted Offense - Group,1
user arrest beat piece white trash shame parent raising,OFF,TIN,IND,Targeted Offense - Individual,1
need sex sex pleadingface,NOT,,,Not Offensive,0
unandoicsavekashmiri liar hypocrite deceitful prime minister india want enslave kashmiroccupied kashmir,OFF,TIN,IND,Targeted Offense - Individual,1
remove people treat like tear eye not matter like feeling worthless like soul replaceable,NOT,,,Not Offensive,0
user user laughing loud not hey anyone death significant far concerned liar unamusedface,OFF,TIN,IND,Targeted Offense - Individual,1
chris sale kind suck,OFF,TIN,IND,Targeted Offense - Individual,1
user embarrassment failure president well lying horrible human beingpoutingfacemiddlefinger,OFF,TIN,IND,Targeted Offense - Individual,1
men ugly hand nail nauseatedfacefacevomiting,OFF,TIN,GRP,Targeted Offense - Group,1
user despicable piece human garbage,OFF,TIN,IND,Targeted Offense - Individual,1
user pathological liar,OFF,TIN,IND,Targeted Offense - Individual,1
user sex dog disgusting go ahead get lawyer,OFF,TIN,OTH,Targeted Offense - Other,1
user liar white terrorist follower,OFF,TIN,IND,Targeted Offense - Individual,1
user shut utter fool man shower not represent majority scotland,OFF,TIN,IND,Targeted Offense - Individual,1
user disgusting vile pop word cited monster el past white supremacist everywhere,OFF,TIN,IND,Targeted Offense - Individual,1
user thing worse liar liar also hypocrite tennessee williams,NOT,,,Not Offensive,0
user despicable excuse human shame,OFF,TIN,IND,Targeted Offense - Individual,1
user obama disgusting smear america,OFF,TIN,GRP,Targeted Offense - Group,1
user act fool facewithtearsofjoy,NOT,,,Not Offensive,0
user rodrick not even bad thing like dick enjoyable dick,OFF,TIN,IND,Targeted Offense - Individual,1
coward nazi coward write way former at special agent jim cavanaugh elia,OFF,TIN,GRP,Targeted Offense - Group,1
shut f ugly terf bang,OFF,TIN,IND,Targeted Offense - Individual,1
user disgusting pig canada go figure,OFF,TIN,IND,Targeted Offense - Individual,1
user really hate moron,OFF,TIN,IND,Targeted Offense - Individual,1
user user people like acting like fool blaming trump supporter,OFF,TIN,IND,Targeted Offense - Individual,1
user user lying piece garbage go fake injury easily disprovable boot licking hack,OFF,TIN,IND,Targeted Offense - Individual,1
user president criminal traitor stop riding tainted coattail,OFF,TIN,IND,Targeted Offense - Individual,1
user fkskdjdnfnfncb suck herzanyfacefunny,NOT,,,Not Offensive,0
coke dick call headline,OFF,TIN,IND,Targeted Offense - Individual,1
user user narcissist crazy let power go head,OFF,TIN,IND,Targeted Offense - Individual,1
hand headboard pussy mouth rollingonthefloorlaughing,OFF,UNT,,Untargeted Offense,1
window tinted suck dick whoozyface,OFF,UNT,,Untargeted Offense,1
user user user rather look ignorant turd persontippinghandmalesign,OFF,TIN,IND,Targeted Offense - Individual,1
user user stop lying is joe no white supremacy facewithtearsofjoy fear connoting liar,OFF,TIN,IND,Targeted Offense - Individual,1
user duh suck dick tear eye,OFF,UNT,,Untargeted Offense,1
not alexis sky whole mom daughter really shoving cucumber hoe pussy pool partypersonfacepalmingdarkskintonefemalesignpersonfacepalmingdarkskintonefemalesignnauseatedface,OFF,TIN,GRP,Targeted Offense - Group,1
user user liar fuck beta,OFF,TIN,IND,Targeted Offense - Individual,1
suck dick no concern gay unless cock mouth bet would like facewithstuckouttongueclosedeyesfacewithstuckouttonguewinkingeye gay mondaythoughts,OFF,TIN,IND,Targeted Offense - Individual,1
user want suck boob,OFF,TIN,IND,Targeted Offense - Individual,1
ugly hate straight hetero trick fake,OFF,TIN,GRP,Targeted Offense - Group,1
user really coward,OFF,TIN,IND,Targeted Offense - Individual,1
user user nobody think disgusting,NOT,,,Not Offensive,0
significant sick feeling like nowloudlycryingface,NOT,,,Not Offensive,0
user yeah kind suck,OFF,UNT,,Untargeted Offense,1
dick small ugly,OFF,TIN,IND,Targeted Offense - Individual,1
user block hate filled loser,OFF,TIN,IND,Targeted Offense - Individual,1
user user ugh disgusting,NOT,,,Not Offensive,0
fool think wise wise man know fool william shakespeare,NOT,,,Not Offensive,0
thief liar go nice day nice day nauseatedface,OFF,TIN,IND,Targeted Offense - Individual,1
user point ugly suck,OFF,UNT,,Untargeted Offense,1
not know anyone get drunk white claw suck crazy,NOT,,,Not Offensive,0
fat hairy monster invaded luigi pizza parlor chased ugly street cat,OFF,TIN,GRP,Targeted Offense - Group,1
