text,label_A,label_B,label_C,type,label
"I am useless with short nails. Cannot scratch, cannot cut, cannot peel, cannot type. Ughhhh",NOT,,,Not Offensive,0
"The faster you drink alcohol, the more likely you will black out.",NOT,,,Not Offensive,0
USER laughing out loud we all believe Muller. Regardless of your little dick temper tantrums.,OFF,TIN,IND,Targeted Offense - Individual,1
USER You are undemocratic and a traitor. Would you like us to celebrate you? Act like a patriot and you will be treated as such.,OFF,TIN,IND,Targeted Offense - Individual,1
USER The only person to unseat Putin would be someone who is immune to his poisons. What a disgusting example of a human being.,OFF,TIN,IND,Targeted Offense - Individual,1
honestly molly-mae is significant other fake i feel significant other bad for tommy that he cannot see it.... fake leading the blind LoveIsland,OFF,TIN,IND,Targeted Offense - Individual,1
"much like her namesake song by Dolly Parton, it is nearly impossible to hate Jolyne Kujo unless you have terminal bad taste",NOT,,,Not Offensive,0
USER she said she will be a dead child as a halloween costume,NOT,,,Not Offensive,0
Trump could shoot someone in the middle of Fifth Avenue and the GOP would blame a black guy,NOT,,,Not Offensive,0
I am just significant other done explaining things over and over with absolutely nothing understood yet again. It is pointless.,NOT,,,Not Offensive,0
USER He will also send his thugs to beat and gas us?,NOT,,,Not Offensive,0
Just my luck to have a  stone fat knacker snoring his head off down my ear all the way to Egypt,OFF,TIN,IND,Targeted Offense - Individual,1
Soon anyone not bowing to Baal will be deemed a Terrorist. RevolutionNow fire,NOT,,,Not Offensive,0
USER USER If you are going to call someone a dickhead check your spelling first dickhead. It is you are not you are.,OFF,UNT,,Untargeted Offense,1
USER i do not know why people like him he is pathetic ugly and he cannot sing,OFF,TIN,IND,Targeted Offense - Individual,1
"""A fool vents all his feelings, But a wise man holds them back"" Proverbs : person_gesturing_OKif this is not a rebuke I do not know what it isperson_gesturing_OK",NOT,,,Not Offensive,0
USER He knows his days are numbered significant other going to cause as much trouble as possible now. Twat that he is!!,OFF,TIN,IND,Targeted Offense - Individual,1
"USER He was a guy who encouraged people to murder, kind of like telling people how you will kill a cop.....",NOT,,,Not Offensive,0
Look at her locationWhy do we have the mentality that Jesus is white and Satan is black?,NOT,,,Not Offensive,0
USER Yeah I hate that. The bane of my existance. winking_face,NOT,,,Not Offensive,0
"overheard look, another glorious morning, makes me sick face_with_tears_of_joy Seriously, though, why do I attempt to even sleep?",NOT,,,Not Offensive,0
You all literally go to TSR to read comments that will make you mad. That is toxic behavior.,OFF,TIN,GRP,Targeted Offense - Group,1
USER I thought Caleb got a tat of his dad who passed in combat? Is this redneck guy you are describing some other guy? what ever,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER These children become miserable in your mouth, the truth is they are taken good care of by government.",NOT,,,Not Offensive,0
"USER Alaaa.. Susa tu gtu. I said tht to my students bcz this place sucks and i really want to leave, i dnt even care.",NOT,,,Not Offensive,0
USER The whole team &amp; management is a disgrace!,OFF,TIN,GRP,Targeted Offense - Group,1
Mannn that is crazy... You up?,NOT,,,Not Offensive,0
"USER Muslims pushing the own agenda that is all that is, playing victim, face_vomitingface_vomitingface_vomitingface_vomiting",NOT,,,Not Offensive,0
USER The male in this video is despicable. He cannot be called a man. He is an embarrassment to ALL canadians.,OFF,TIN,IND,Targeted Offense - Individual,1
significant other you guys are going to deny the fact that both men and women can trap each other using a kid? Yes TRAP.,NOT,,,Not Offensive,0
I am insane but somehow you ease the Pain,NOT,,,Not Offensive,0
morningjoe asking republicans to rein in Trump is like asking Satan to be the opposite of evil. Are not going to happen.,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER USER You sound just as crazy as he sounds,OFF,TIN,IND,Targeted Offense - Individual,1
The story in Call of Duty Black Ops III is both sexist AND sexy,NOT,,,Not Offensive,0
"USER No. The response is, his district is disgusting and rat infested. Tons of video and pics to back that up.",OFF,TIN,IND,Targeted Offense - Individual,1
Learn to flex your own self bbgirl. Boys are sh*t,OFF,TIN,GRP,Targeted Offense - Group,1
They are probably the ones using that excuse lolUSER The dudes making excuses are killing me face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,NOT,,,Not Offensive,0
Want To stick my dick in a bean burrito just to see what it feels like hours.,OFF,UNT,,Untargeted Offense,1
"USER Joy, just stop. Pulling the RACE CARD does not work anymore. You Democrats killed that. Fix your face and be quiet.",OFF,TIN,GRP,Targeted Offense - Group,1
the worst thing is that i am self aware enough to know that a lot of my thoughts/beliefs are irrational but i just cannot stop them ???,NOT,,,Not Offensive,0
USER Gay people Are because by to be able to detect their own fault,NOT,,,Not Offensive,0
USER God I want to oil up that sexy body up and have my filthy way with you sexy xxx smiling_face_with_heart-eyesangry_face_with_hornssweat_dropletssmiling_face_with_heart-eyesangry_face_with_hornssweat_droplets,OFF,TIN,IND,Targeted Offense - Individual,1
USER Do not let Nicola hear you say that. You could be destined for a fate worse than death.,NOT,,,Not Offensive,0
I are not gone Lie - I am bout eatin dat Pussy!!!! tonguetonguetonguesweat_dropletssweat_dropletssweat_dropletspeachsweat_dropletssweat_dropletssweat_droplets imCutLikeDat flexed_bicepsForeignLuv,OFF,UNT,,Untargeted Offense,1
"D printers are still somewhat of a meh thing. D printers, on the other have a nice day, are all the rage. Expensive, infuriating rage.",NOT,,,Not Offensive,0
USER mbwa wewe... you remind the DCI... what a waste of sperm!,NOT,,,Not Offensive,0
Nate Jacobs is the worst person I know he can honest to god go die in a ditch,OFF,TIN,IND,Targeted Offense - Individual,1
"""It was an ugly feeling to be betrayed but what is more unpleasant is to still care for those people who betrayed you. """,NOT,,,Not Offensive,0
"USER He is a drug dealer, pimp, thief and pedophile !!!!!!",OFF,TIN,IND,Targeted Offense - Individual,1
USER I do not significant other far as you can recognize your Dad aa trash there is no need to be talking to you,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER Your a Tory in disguise once a liar always a liar the lib dems help because austerity with the Tories,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER ""boy"" or ""man"" I do not care. He is a slimy and disgusting human being.",OFF,TIN,IND,Targeted Offense - Individual,1
people leaking my tweets out and twisting my words.. what is the worst thing that has happened to you on fl/rp?,NOT,,,Not Offensive,0
"To turbo charge NHSPeoplePlan more than anything else, fire some prominent toxic narcissists and psychopaths in the NHS.",OFF,TIN,GRP,Targeted Offense - Group,1
USER USER USER USER USER of Baltimores poorest boroughs have lifespans shorter than people living under dictatorship in North Korea. That is a disgrace.,NOT,,,Not Offensive,0
"you have me, slap those people with the truth. loveuI need som fresh environment hHhHhh some people are just toxic as ever laughing out loud",NOT,,,Not Offensive,0
"i love ariana, i do but this comment was significant other out of have a nice day and disgusting. that was definitely not it.",NOT,,,Not Offensive,0
"USER I can tell you that basically in the entire European Union, everyone thinks Trump is a complete moron and a Nazi.",OFF,TIN,IND,Targeted Offense - Individual,1
USER You deal that race card on a daily basis. You do not know the facts...shame on you old man.,NOT,,,Not Offensive,0
"Listen the Deep sucks, but that scene with the gills? Ugh. I am going to be sick. TheBoysTV previously named twitter",NOT,,,Not Offensive,0
USER I need to get in that tight pussy again.,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER I have blocked everyone even remotely connected with these scum. They are all incorrigible.,OFF,TIN,GRP,Targeted Offense - Group,1
waking up dehydrated during the middle of night with nothing to drink is the worst loudly_crying_face,NOT,,,Not Offensive,0
"Chubby is sex fat is not face_with_tears_of_joyUSER USER Fat,chubby what difference does it make?",NOT,,,Not Offensive,0
Folks that believe in talking donkeys and flying horses are mocking folks that believe that the white guy is Jesus sha.,OFF,TIN,GRP,Targeted Offense - Group,1
USER USER I am going to use that bigger gone to destroy you instead,NOT,,,Not Offensive,0
USER How do I collect these human sized trolls nowface_with_tears_of_joy,NOT,,,Not Offensive,0
"to anyone who has ever purged, you know that face looking back at you in the mirror is the worst in that moment",NOT,,,Not Offensive,0
"USER That is cruel, we all know Luigi was adopted but we do not have to rub it in his face FakeNintendoFacts",NOT,,,Not Offensive,0
USER Grosjean is a twat.,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER Nice justifications, how is your DA friend doing? I hear they are building a case against you, sucks to suck",NOT,,,Not Offensive,0
"he wanted your attention, but for days only, &amp; that sucks.",NOT,,,Not Offensive,0
USER USER USER Trump keeps making jobs. Even out of people who hate him,NOT,,,Not Offensive,0
USER Trump is a clown and I hate the circus.,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER USER Never followed this Mir Jaffar at first place. He is a traitor .,OFF,TIN,IND,Targeted Offense - Individual,1
Yuna: Horror movies... Charryeong: *covers her ears* nononono i hate it! uwu,NOT,,,Not Offensive,0
I hate how brainwashed females are to really think the end goal HAS to be marriage,NOT,,,Not Offensive,0
USER Obviously the girl in the wet t-shirt does not have a weapon! Even the pig has a truck laughing out loud,NOT,,,Not Offensive,0
I would have sex with a missionary but it would be significant other boring.,OFF,TIN,IND,Targeted Offense - Individual,1
"USER Spoiler alert.. George was set up by the corrupt Dems and Hillary, just like President Trump! FisaBringsDownTheHouse",OFF,TIN,GRP,Targeted Offense - Group,1
"Be mild, pleasant and lenient with him who is harsh, gross, and strict with you; gradually he will turn to your behaviour.",OFF,TIN,IND,Targeted Offense - Individual,1
I hardly take pictures of myself because I am an ugly duckling pensive_faceSexiest men are the ones that hardly take any pictures of themselves drooling_face all you guys posting pics every day are like common prostitutes,OFF,TIN,GRP,Targeted Offense - Group,1
bbnaija Tacha will sit on the bed like one fat dirty Alhaja and be dishing orders. Cannot stand that psycho!,OFF,TIN,IND,Targeted Offense - Individual,1
 been super great to me but  I am turning this shit up a few notches,OFF,UNT,,Untargeted Offense,1
"All this dude talks about is sucking toes, I wish someone would just shove their foot in his dutty mouth",OFF,TIN,IND,Targeted Offense - Individual,1
I hate when public WiFi do not connect like bitch get some security for all that,OFF,UNT,,Untargeted Offense,1
"For all the Churchiness and godliness you all claim, you are just plain evil.",NOT,,,Not Offensive,0
Is it bad I did not know what they were until Boats n HoesWhy are we all taught the names of christopher columbus's ships? who gives a fuck,OFF,TIN,OTH,Targeted Offense - Other,1
USER USER And there I fear is the root of the issue. USER believe's himself to be regal (and not shit at golfConfusion,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER USER You keep your filthy well reasoned perspective off the god damned internet!,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER Could be wrong but I think that is the other guys face just using our guys dick pics.,OFF,UNT,,Untargeted Offense,1
USER It is such a pain in the ass,OFF,UNT,,Untargeted Offense,1
"USER USER send a copy to, GET THE PEROXIDE OUT OF YOUR VEINS! HE IS significant other STUPID, HE DOES NOT EVEN KNOW HE IS STUPID!",OFF,TIN,IND,Targeted Offense - Individual,1
