text,label_A,label_B,label_C
It’s always that 1 bitch that wanna be related to everybody,OFF,TIN,IND
@USER This is a bad hot take.  Trump is inciting violence with his anti-immigration message.,NOT,,
"@USER @USER Donald Trump is to blame. He has been perfecting his racist tactics for decades, and now we see the result.",OFF,TIN,IND
@USER @USER @USER @USER And then there is the idiot troll Clay,OFF,TIN,IND
@USER that was so wrong like bitch go be with anna.....,OFF,TIN,IND
WAHT THE FUUCK THEY ARE COMING TO LA FUCK THIS SHUT IM GOING TO WORK,OFF,UNT,
@USER Obama is the worst thing to ever happen to America. The most racially divisive president in US history.,NOT,,
People who sleep in complete silence are psychopaths.,NOT,,
"Being paired with Alexa literally saved Nikki’s ass. If it wasn’t for her, she would be jobbing at Main Event like Sarah Stenchgan.",OFF,UNT,
Of course the psycho in the Oval office flips his racist ways and blames Obama. Same old Trump,OFF,TIN,IND
I know i ain’t suppose to be laughin but...😂They shot Yung Miami car 14 times?? That’s some wild shit she better keep her baby glock on her at all times rn.,OFF,UNT,
@USER You are the most pathetic selfish person on the planet. You are a disgrace and a stain on our great country.,OFF,TIN,IND
@USER That’s a lot of ass filled by hamberders to cover.,OFF,TIN,IND
If i go away it’s bc I don’t have data bye bitch ✌️,OFF,UNT,
Who intrudes in the lair I swear u the dumbest man I salute that you dare.,OFF,TIN,IND
i need some wild/fun moves to do in atlanta!! i dead need a gooood ass memory,OFF,UNT,
"He is gonna need those soup blowers where he is goingRaise your hand if you're sick and damn tired of James Comey flapping his soup blowers and you want the treasonous, traitor to just STFU.",OFF,TIN,IND
@USER I started noticing he was a fraud when he traded Shady for Kiko fucking Alonzo.,OFF,TIN,IND
"That. Ain’t. Got. Shit. To. Do. With. Me. Idc who came before me, it’s IRRELEVANT.cause I’ve been bitched about it before   Do you feel it’s a must to disclose who’ve you slept with to someone during the talking stage?",OFF,UNT,
@USER No bcus I know you're not willing to pay for some petty ass gossip on Twitter.,OFF,UNT,
@USER You’re part of the problem and you’re inciting hatred and violence with your rhetoric.,OFF,TIN,IND
@USER We are calling you out for you blatant lies that are causing irreparable damage to this great nation!  Shut your mouth!,OFF,TIN,IND
Shit... Marvin Gaye “What’s Going On” dropped in 71 and everything he talked about back then is still an issue...“The Message” dropped in 1982 and it’s still 100% true.,NOT,,
I came across that girl in the wheelchair twerking Instagram &amp; im not going to hell so no comment ☠️,OFF,TIN,IND
"Damn, don't you just hate it when food is in the way of killing titans?",NOT,,
"@USER Sensible people know it’s another psyop hoax. And they know you’re a shill, Bill.",OFF,TIN,IND
@USER Lol chopsticks is for lo mien and sushi ...my ass would be picking up the rice one by one 😂😂,OFF,UNT,
@USER @USER Just stop. He is mentally ill and dangerous to the whole World. Full stop.,OFF,TIN,IND
It’s a crazy world we live in that we now have people waving around giant sex toys demanding to have their god-given rights taken away.,NOT,,
"What only few days i dont use twitter, 24 followers unfollow me Really this is disgusting and cheating😕😕",OFF,UNT,
@USER MY HEADER NOW IS THE STUPID BAG AOCO GAVE ME,NOT,,
"@USER they're promoting homosexuality as normal, and homosexuality is a sin sorry if that hurts your feelings.",NOT,,
If you're in a bad mood don't be fucking rude to ME,OFF,TIN,IND
it's a bit hard to pack for a few days away when you have literally no clothes fuck sake helppp,OFF,UNT,
"I want a whole fucking anime for Kagura, Sougo and Nobume.",OFF,UNT,
Oh my fucking god I just found one of the first songs I've ever written from 2012 and it's funny I can't,OFF,UNT,
Your the worst type of person if you don’t smile back at old people,OFF,TIN,GRP
"mannnnn fuck bowser,always kidnapping the princess and junk. find something else to do with your life you dumb turtle",OFF,UNT,
@USER U r the racist,OFF,TIN,IND
"I’m so use to making excuses for everyone, I’m tired of the same shit.",OFF,UNT,
@USER Like damn it look nice but who sweeping all them up 🤨,OFF,UNT,
Snitching and shitThere’s always 1 ass kisser at a job &amp; they’re always so extra. &amp; the office ass kisser &amp; I NEVER get along.,OFF,UNT,
@USER @USER That top don't know what to do with all that ass 😂😂😂,OFF,UNT,
"My biggest problem is wanting to totally influence every decision but don’t like making the final call, shit catches up to you everytime",OFF,UNT,
@USER What I like about her is it envokes the punk ethos. I think it's so shit I could do this!,OFF,UNT,
"Getting really tired of explaining the same shit, to the same ppl.",OFF,TIN,OTH
"Money first, woman second and you hoes is last, cuz I dont wanna fuck if I know I can.",OFF,UNT,
"I feel like ""Lose Yourself"" by Eminem would be really bad if the starting lyric was ""His balls are sweaty"" instead of ""His palms are sweaty""",OFF,UNT,
"@USER ""Please read this and VOTE to get the MF GOP out of our lives...please don't just toss me in the trash.""",OFF,TIN,IND
"@USER You are weak and wrong. White, Black, yellow or any other color of supremacy is evil.  You aren’t fooling the patriots.",OFF,TIN,IND
This why I don’t have friends 😂 this is fucking why,OFF,UNT,
"Shit just kinda pissed me off, fuckin neighbors always parking in front of my crib",OFF,TIN,IND
She keeps her guard up because most guys just want to fuck and waste time..,OFF,TIN,GRP
@USER Wings over and it’s not even a question (sweet chili &amp; Jamaican jerk hanger),OFF,TIN,IND
this is the stupidest most dumbest flex i’ve ever seen her mum should’ve slapped the shit outta her,OFF,TIN,IND
Yu Hate To See ItBitches will deadass lead you on &amp; go back to they ex😂,OFF,UNT,
Can someone please jump her ass,OFF,TIN,IND
Coutinho to Arsenal is a madness,NOT,,
"We can all now agree “ALL” of @USER supporters much be crazy ass mass murders, right? Isn’t that how this works?",OFF,TIN,GRP
@USER I’m a Cowboy fan and even I be having to turn that shit off,OFF,UNT,
"@USER @USER No they don’t, but @USER seems to be a little bit of a hypocrite",OFF,TIN,IND
"IG is fucking up, showing msgs of people I have blocked...It’s like that for a reason why can I see the msgs😒",OFF,TIN,OTH
@USER It completely chaps Emperor 🚽's ass that President Obama won't say his name.,OFF,UNT,
@USER Another BJP prospect good hope all the scum go,OFF,UNT,
And that’s the tea sisU can’t like a nigga until he love U,OFF,UNT,
After a while you get tired of hearing the same old shit about someone.,OFF,UNT,
@USER @USER He’s just being stupid in a good way. Nothing meant by it. He/She/Shim has this serous but funny style.,NOT,,
Haven't been up even an hour yet and I'm already over this fucking day,OFF,UNT,
@USER Who wanna be in a crackhead ass kpop groupchat where we don’t have fan wars and support eeveryone 🥺✌🏼?????,OFF,UNT,
Story of my life 🙂My parents always say “don’t over do it” before I go out drinking and guess what I do? Over fucking do it,OFF,UNT,
"@USER “You wanna fly, you got to give up the shit that weighs you down.”  TM",OFF,UNT,
It would be really hard for a casual stranger interaction  or bother me to my core. I’m only bothered when I let disrespectful shit slide.,OFF,UNT,
I’m too old for this shit and I don’t care at all for the other bands but I might go anyway,OFF,UNT,
@USER The big issue that I'm seeing is that endgames at the new tilted are gonna be shit,OFF,UNT,
"I know a lot of shit. And tbh I don’t know how I know so much cuz I don’t read itNo cocky shit, what’s your biggest flex???",OFF,UNT,
Doing weird shit must be the new wave y’all on now,OFF,UNT,
Bo4 is the worst cod of all time just because it has fog of war,NOT,,
I really wanna leave eddie at this point... it’s ridiculous to snooze your alarm 4 fucking times and wake me and Aly up. I’m done.,OFF,UNT,
"@USER Grandma, of Dispatch actually side w yg, why the fuck they need to release bi scandal? Explain pls?",OFF,UNT,
"@USER @USER Wow you sure are quick to point out that fact , what about ALL the rest of the mass shootings? Fucking Imbecile",OFF,TIN,IND
1hr37mins and I’m ready to fucking leave work 😭,OFF,UNT,
Damn Three Houses is wild.,OFF,UNT,
Crazy that as we get older and go through certain shit you just want to keep it to yourself.,OFF,UNT,
now they making me mad lol cse they wanna go black power on me lol  im ready to leave work and go live lol cse they blowing me,OFF,UNT,
Feel like I’m really becoming the person I’m meant to be it’s fucking crazy,OFF,UNT,
Brad is going to call the cops on me for hurting his feelings@MeowyFanAccount Are you calling me a Nazi? It looks like you aren't too smart. Ill have to report this.,OFF,TIN,IND
@USER You shouldn’t be a Senator with that hateful propaganda spewing out of your mouth. Resign!  Women for Trump! 🇺🇸❤️,OFF,TIN,IND
@USER You know that tweet that’s like “ima let my nigga do whatever cus when it’s my turn he gon need a perc”? Yeah,OFF,TIN,GRP
Have to change my username and all as somebody’s stalking me! The Fuck!!!,OFF,UNT,
@USER Uh. Racism is popular again because of the current ass cunt in the oval.,OFF,TIN,OTH
fuck this shit. the weather was nice all day and as soon as i go out it starts fucking raining. i’m soaked. FUCK!,OFF,UNT,
"Some people hate the truth, but i really don’t give a shit lol",OFF,UNT,
Fucking hell. I don’t actually know.Poll for an emotionally raught fandom. Make your choice:,OFF,UNT,
@USER But the shame goes to you as well Chris in parading out @USER  and letting her spew her lies,NOT,,
lmao they need to know that they shouldn’t let a man tear women down like that ✊PETITION FOR JULIA AND BEA TO STOP DRAGGING EACH OTHER AND JUST TAG TEAM TO END GERALD'S ASS,OFF,UNT,
@USER It's the ones who don't know they're crazy who are the really crazy ones.,OFF,TIN,GRP
@USER this is the wildest shit i've heard in my life rjfj8q9rj2g9g i need a drink and it's only 7,OFF,UNT,
i may be blocked on everything but if my ex is still as crazy as i remember i know she gotta be lurking on my shit.. have you ate baby? 😭🤣,OFF,TIN,IND
@USER R U fucking for real. Don't compare Obama to Trump ever. Apples and Oranges.,OFF,TIN,IND
@USER This is the same Hate bottled up in the Communist Democrats. Always destroying. Never building up. Never Peace!,OFF,TIN,GRP
Rihanna let that white man breed her?? I know yall fuckin lying,OFF,UNT,
I can’t see why people don’t fuck with others male/female with kids what’s the problem if their not yours,OFF,TIN,GRP
I'm turning 32 next month and I just want this struggle shit to be over. That's it. That's my birthday wish. I'm just tired.,OFF,UNT,
the only person video games has ever made me want to kill is myself so trump can stop being a clown tbh lmfao,OFF,TIN,IND
@USER When you shit your pants and try to pass it off as a shoe squeaking...,OFF,UNT,
What is all this bullshit about white supremacy.  I’m white and proud of it,OFF,UNT,
Me: *wants to make a bunch of animated shorts* Also Me: *can’t animate for shit*,OFF,UNT,
Let them not find my shit it’s gon be hell on me!,OFF,UNT,
"@USER And they want to kill more for fun,disgrace!!",OFF,TIN,OTH
i need this girl to acquaint her ass with my face real quick,OFF,TIN,IND
@USER Y'all got idiots over there at NBATV placing Kobe in the same sentence as PG. Just flat out idiots 😫,OFF,TIN,OTH
middle school was the worst and if you don’t agree you were a bully,NOT,,
And his little strong ass can flip over now.,OFF,TIN,IND
"don't fuck with me like this, allow itBreaking | Philippe Coutinho is joining Arsenal on loan from Barcelona, according to @USER.",OFF,UNT,
@USER @USER I think he comes in for Ozil mate. Emery doesn’t fancy him one bit. Not surprised with his fucking eyes.,OFF,TIN,IND
@USER You need mental help sir. You are full of rage and hate. You are truly the racist.,OFF,TIN,IND
Shit is getting too deep n’ a sand nigger can’t swim so drowning is the only option,OFF,TIN,IND
Honestly. I can’t wait to lead a man on for years then turn my back at the alter just for fun. He’ll get over it.gettin fucked over by the nigga you really fucked with will turn you cold af.,OFF,TIN,GRP
